GAME_ID,GAME_DATE,TOTAL_POINTS,TEAMS,TEAM_RESULTS
2052300203,2023-12-15,241,"['BHM', 'OSC']","['W', 'L']"
2052300204,2023-12-15,249,"['CLC', 'IWA']","['L', 'W']"
2052300205,2023-12-15,233,"['MHU', 'AUS']","['W', 'L']"
2052300206,2023-12-15,216,"['SXF', 'WCB']","['L', 'W']"
2052300207,2023-12-15,225,"['GRG', 'WIS']","['L', 'W']"
2052300208,2023-12-16,242,"['DEL', 'LIN']","['L', 'W']"
2052300209,2023-12-16,248,"['ONT', 'SBL']","['W', 'L']"
2052300210,2023-12-16,190,"['MNE', 'CPS']","['L', 'W']"
2052300211,2023-12-16,238,"['MXC', 'OSC']","['L', 'W']"
2052300212,2023-12-16,204,"['GRG', 'WIS']","['W', 'L']"
2052300213,2023-12-16,226,"['SLC', 'GLI']","['W', 'L']"
2052300214,2023-12-16,233,"['STO', 'SCW']","['L', 'W']"
2052300215,2023-12-17,214,"['CCG', 'WES']","['W', 'L']"
2052300216,2023-12-17,253,"['RGV', 'AUS']","['L', 'W']"
2052300217,2023-12-17,206,"['MCC', 'WCB']","['W', 'L']"
2052300218,2023-12-19,215,"['CCG', 'FWN']","['L', 'W']"
2052300219,2023-12-19,237,"['AUS', 'MNE']","['W', 'L']"
2052300220,2023-12-19,228,"['SCW', 'MCC']","['W', 'L']"
2052300221,2023-12-19,218,"['WES', 'MXC']","['W', 'L']"
2052300222,2023-12-19,225,"['BHM', 'RCR']","['W', 'L']"
2052300223,2023-12-19,239,"['SXF', 'RAP']","['L', 'W']"
2052300224,2023-12-19,234,"['OSC', 'SBL']","['W', 'L']"
2052300225,2023-12-19,187,"['ONT', 'CPS']","['L', 'W']"
2052300226,2023-12-20,188,"['GLI', 'CLC']","['L', 'W']"
2052300227,2023-12-20,190,"['GRG', 'WCB']","['W', 'L']"
2052300228,2023-12-20,220,"['MHU', 'RGV']","['L', 'W']"
2052300229,2023-12-20,262,"['TEX', 'DEL']","['L', 'W']"
2052300230,2023-12-20,214,"['LIN', 'AUS']","['L', 'W']"
2052300231,2023-12-20,233,"['OKL', 'WIS']","['W', 'L']"
2052300232,2023-12-20,213,"['IWA', 'GBO']","['W', 'L']"
2052300233,2023-12-20,221,"['SLC', 'MNE']","['W', 'L']"
2052300234,2023-12-21,241,"['SCW', 'WES']","['L', 'W']"
2052300235,2023-12-21,210,"['CPS', 'FWN']","['L', 'W']"
2052300236,2023-12-21,215,"['MXC', 'MCC']","['W', 'L']"
2052300237,2023-12-21,220,"['RGV', 'RCR']","['L', 'W']"
2052300238,2023-12-21,254,"['DEL', 'SBL']","['L', 'W']"
2052300239,2023-12-21,219,"['STO', 'BHM']","['L', 'W']"
2052300240,2023-12-21,203,"['GLI', 'GRG']","['L', 'W']"
2052300241,2023-12-21,231,"['ONT', 'CCG']","['W', 'L']"
2052300242,2023-12-22,211,"['MHU', 'RAP']","['L', 'W']"
2052300243,2023-12-22,220,"['IWA', 'LIN']","['L', 'W']"
2052300244,2023-12-22,224,"['CLC', 'OKL']","['L', 'W']"
2052300245,2023-12-22,208,"['SLC', 'GBO']","['L', 'W']"
2052300246,2023-12-22,249,"['OSC', 'SXF']","['W', 'L']"
2052300247,2023-12-22,224,"['WIS', 'TEX']","['L', 'W']"
2052300248,2023-12-22,193,"['WCB', 'STO']","['L', 'W']"
2052300249,2023-12-22,206,"['WES', 'FWN']","['W', 'L']"
