GAME_ID,GAME_DATE,TEAM,OPPONENT,WON,TOTAL_POINTS,AVG_PTS_LAST_5,WINS_LAST_5
22300321,2023-12-14,DAL,MIN,0,220,242.4,4.0
22300341,2023-12-16,DAL,POR,1,251,237.2,4.0
22300356,2023-12-18,DAL,DEN,0,234,238.6,4.0
22300372,2023-12-20,DAL,LAC,0,231,238.0,3.0
22300385,2023-12-22,DAL,HOU,0,218,237.6,2.0
22300398,2023-12-23,DAL,SAS,1,263,230.8,1.0
22300405,2023-12-25,DAL,PHX,1,242,239.4,2.0
22300420,2023-12-27,DAL,CLE,0,223,237.6,2.0
22300423,2023-12-28,DAL,MIN,0,228,235.4,2.0
22300444,2023-12-30,DAL,GSW,1,254,234.8,2.0
22300457,2024-01-01,DAL,UTA,0,217,242.0,3.0
22300472,2024-01-03,DAL,POR,1,223,232.8,2.0
22300487,2024-01-05,DAL,POR,1,242,229.0,2.0
22300501,2024-01-07,DAL,MIN,1,223,232.8,3.0
22300515,2024-01-09,DAL,MEM,0,223,231.8,4.0
22300530,2024-01-11,DAL,NYK,1,252,225.6,3.0
22300547,2024-01-13,DAL,NOP,0,226,232.6,4.0
22300556,2024-01-15,DAL,NOP,1,245,233.2,3.0
22300577,2024-01-17,DAL,LAL,0,237,233.8,3.0
22300611,2024-01-22,DAL,BOS,0,229,236.6,2.0
22300625,2024-01-24,DAL,PHX,0,241,237.8,2.0
22300634,2024-01-26,DAL,ATL,1,291,235.6,1.0
22300651,2024-01-27,DAL,SAC,0,235,248.6,2.0
22300666,2024-01-29,DAL,ORL,1,260,246.6,1.0
22300680,2024-01-31,DAL,MIN,0,208,251.2,2.0
22300702,2024-02-03,DAL,MIL,0,246,247.0,2.0
22300715,2024-02-05,DAL,PHI,1,220,248.0,2.0
22300720,2024-02-06,DAL,BKN,1,226,233.8,2.0
22300736,2024-02-08,DAL,NYK,1,230,232.0,3.0
22300748,2024-02-10,DAL,OKC,1,257,226.0,3.0
22300768,2024-02-12,DAL,WAS,1,216,235.8,4.0
22300785,2024-02-14,DAL,SAS,1,209,229.8,5.0
22300796,2024-02-22,DAL,PHX,1,236,227.6,5.0
22300819,2024-02-25,DAL,IND,0,244,229.6,5.0
22300832,2024-02-27,DAL,CLE,0,240,232.4,4.0
22300844,2024-02-28,DAL,TOR,1,261,229.0,3.0
22300859,2024-03-01,DAL,BOS,0,248,238.0,3.0
22300871,2024-03-03,DAL,PHI,0,236,245.8,2.0
22300892,2024-03-05,DAL,IND,0,257,245.8,1.0
22300904,2024-03-07,DAL,MIA,1,222,248.4,1.0
22300919,2024-03-09,DAL,DET,1,266,244.8,2.0
22300935,2024-03-11,DAL,CHI,1,219,245.8,2.0
22300952,2024-03-13,DAL,GSW,1,208,240.0,3.0
22300959,2024-03-14,DAL,OKC,0,245,234.4,4.0
22300978,2024-03-17,DAL,DEN,1,212,232.0,4.0
22300994,2024-03-19,DAL,SAS,1,220,230.0,4.0
22301008,2024-03-21,DAL,UTA,1,210,220.8,4.0
22301041,2024-03-25,DAL,UTA,1,220,219.0,4.0
22301047,2024-03-26,DAL,SAC,1,228,221.4,4.0
22301073,2024-03-29,DAL,SAC,1,210,218.0,5.0
22301083,2024-03-31,DAL,HOU,1,232,217.6,5.0
22300589,2024-04-02,DAL,GSW,0,204,220.0,5.0
22301124,2024-04-04,DAL,ATL,1,204,218.8,4.0
22301097,2024-04-05,DAL,GSW,1,214,215.6,4.0
22301131,2024-04-07,DAL,HOU,1,283,212.8,4.0
22301144,2024-04-09,DAL,CHA,1,234,227.4,4.0
22301161,2024-04-10,DAL,MIA,1,203,227.8,4.0
22301181,2024-04-12,DAL,DET,0,196,227.6,5.0
22301196,2024-04-14,DAL,OKC,0,221,226.0,4.0
42300171,2024-04-21,DAL,LAC,0,206,227.4,3.0
42300172,2024-04-23,DAL,LAC,1,189,212.0,2.0
42300173,2024-04-26,DAL,LAC,1,191,203.0,2.0
42300174,2024-04-28,DAL,LAC,0,227,200.6,2.0
42300175,2024-05-01,DAL,LAC,1,216,206.8,2.0
42300176,2024-05-03,DAL,LAC,1,215,205.8,3.0
42300221,2024-05-07,DAL,OKC,0,212,207.6,4.0
42300222,2024-05-09,DAL,OKC,1,229,212.2,3.0
42300223,2024-05-11,DAL,OKC,1,206,219.8,3.0
42300224,2024-05-13,DAL,OKC,0,196,215.6,4.0
42300225,2024-05-15,DAL,OKC,1,196,211.6,3.0
42300226,2024-05-18,DAL,OKC,1,233,207.8,3.0
42300311,2024-05-22,DAL,MIN,1,213,212.0,4.0
42300312,2024-05-24,DAL,MIN,1,217,208.8,4.0
42300313,2024-05-26,DAL,MIN,1,223,211.0,4.0
42300314,2024-05-28,DAL,MIN,0,205,216.4,5.0
42300315,2024-05-30,DAL,MIN,1,227,218.2,4.0
42300401,2024-06-06,DAL,BOS,0,196,217.0,4.0
42300402,2024-06-09,DAL,BOS,0,203,213.6,3.0
42300403,2024-06-12,DAL,BOS,0,205,210.8,2.0
42300404,2024-06-14,DAL,BOS,1,206,207.2,1.0
42300405,2024-06-17,DAL,BOS,0,194,207.4,2.0
401705087,2025-01-10,DAL,POR,0,0,200.8,1.0
401705106,2025-01-12,DAL,DEN,0,0,161.6,1.0
401705125,2025-01-15,DAL,DEN,0,0,121.0,1.0
401705132,2025-01-16,DAL,NO,0,0,80.0,1.0
401705149,2025-01-18,DAL,OKC,0,0,38.8,0.0
401705165,2025-01-20,DAL,CHA,0,0,0.0,0.0
401705180,2025-01-23,DAL,MIN,0,0,0.0,0.0
401705191,2025-01-24,DAL,OKC,0,0,0.0,0.0
401705201,2025-01-25,DAL,BOS,0,0,0.0,0.0
401705223,2025-01-28,DAL,WSH,0,0,0.0,0.0
401705236,2025-01-30,DAL,NO,0,0,0.0,0.0
401705246,2025-02-01,DAL,DET,0,0,0.0,0.0
401705262,2025-02-02,DAL,CLE,0,0,0.0,0.0
401705278,2025-02-05,DAL,PHI,0,0,0.0,0.0
401705294,2025-02-07,DAL,BOS,0,0,0.0,0.0
401705307,2025-02-08,DAL,HOU,0,0,0.0,0.0
401705328,2025-02-11,DAL,SAC,0,0,0.0,0.0
401705348,2025-02-13,DAL,GS,0,0,0.0,0.0
401705352,2025-02-14,DAL,MIA,0,0,0.0,0.0
401705369,2025-02-22,DAL,NO,0,0,0.0,0.0
401705378,2025-02-23,DAL,GS,0,0,0.0,0.0
401705401,2025-02-26,DAL,LAL,0,0,0.0,0.0
401705413,2025-02-28,DAL,CHA,0,0,0.0,0.0
401705431,2025-03-02,DAL,MIL,0,0,0.0,0.0
401705446,2025-03-04,DAL,SAC,0,0,0.0,0.0
401705463,2025-03-06,DAL,MIL,0,0,0.0,0.0
401705472,2025-03-08,DAL,MEM,0,0,0.0,0.0
401705487,2025-03-09,DAL,PHX,0,0,0.0,0.0
401705503,2025-03-11,DAL,SA,0,0,0.0,0.0
401705517,2025-03-13,DAL,SA,0,0,0.0,0.0
401705527,2025-03-15,DAL,HOU,0,0,0.0,0.0
401705542,2025-03-16,DAL,PHI,0,0,0.0,0.0
401705564,2025-03-19,DAL,IND,0,0,0.0,0.0
401705585,2025-03-22,DAL,DET,0,0,0.0,0.0
401705606,2025-03-24,DAL,BKN,0,0,0.0,0.0
401705614,2025-03-25,DAL,NY,0,0,0.0,0.0
401705626,2025-03-27,DAL,ORL,0,0,0.0,0.0
401705643,2025-03-30,DAL,CHI,0,0,0.0,0.0
401705661,2025-04-01,DAL,BKN,0,0,0.0,0.0
401705675,2025-04-03,DAL,ATL,0,0,0.0,0.0
401705693,2025-04-05,DAL,LAC,0,0,0.0,0.0
2052300003,2023-11-10,DEL,WES,0,238,,
2052300028,2023-11-13,DEL,CCG,1,236,,
2052300040,2023-11-15,DEL,CCG,0,234,,
2052300052,2023-11-18,DEL,WES,1,239,,
2052300077,2023-11-22,DEL,CPS,0,207,,
2052300090,2023-11-25,DEL,CPS,1,200,230.8,2.0
2052300113,2023-11-29,DEL,LIN,1,223,223.2,3.0
2052300128,2023-12-02,DEL,GBO,1,236,220.6,3.0
2052300155,2023-12-06,DEL,MNE,1,221,221.0,4.0
2052300160,2023-12-07,DEL,MNE,0,244,217.4,4.0
2052300168,2023-12-09,DEL,GBO,1,258,224.8,4.0
2052300188,2023-12-12,DEL,RAP,0,226,236.4,4.0
2052300196,2023-12-14,DEL,RAP,1,245,237.0,3.0
2052300208,2023-12-16,DEL,LIN,0,242,238.8,3.0
2052300229,2023-12-20,DEL,TEX,1,262,243.0,2.0
2052300238,2023-12-21,DEL,SBL,0,254,246.6,3.0
2022300004,2023-12-27,DEL,CCG,1,260,245.8,2.0
2022300027,2023-12-30,DEL,RCR,0,248,252.6,3.0
2022300036,2023-12-31,DEL,RCR,1,247,253.2,2.0
2022300053,2024-01-05,DEL,WES,1,249,254.2,3.0
2022300061,2024-01-06,DEL,WES,0,226,251.6,3.0
2022300085,2024-01-10,DEL,CPS,1,232,246.0,3.0
2022300107,2024-01-13,DEL,WCB,1,228,240.4,3.0
2022300116,2024-01-15,DEL,WCB,0,228,236.4,4.0
2022300147,2024-01-20,DEL,RAP,0,188,232.6,3.0
2022300181,2024-01-26,DEL,WIS,1,218,220.4,2.0
2022300187,2024-01-27,DEL,WIS,1,209,218.8,3.0
2022300209,2024-01-31,DEL,OSC,1,206,214.2,3.0
2022300218,2024-02-02,DEL,CLC,0,196,209.8,3.0
2022300232,2024-02-04,DEL,CLC,1,236,203.4,3.0
2022300241,2024-02-06,DEL,FWN,1,237,213.0,4.0
2022300259,2024-02-09,DEL,AUS,1,248,216.8,4.0
2022300268,2024-02-10,DEL,AUS,0,215,224.6,4.0
2022300281,2024-02-13,DEL,LIN,1,234,226.4,3.0
2022300297,2024-02-22,DEL,GRG,1,241,234.0,4.0
2022300306,2024-02-23,DEL,GRG,1,242,235.0,4.0
2022300323,2024-02-25,DEL,MCC,1,235,236.0,4.0
2022300338,2024-02-28,DEL,GBO,1,264,233.4,4.0
2022300350,2024-03-01,DEL,GBO,0,212,243.2,5.0
2022300364,2024-03-03,DEL,OSC,0,220,238.8,4.0
2022300372,2024-03-05,DEL,CPS,1,207,234.6,3.0
2022300404,2024-03-11,DEL,MNE,0,223,227.6,3.0
2022300417,2024-03-13,DEL,MNE,0,235,225.2,2.0
2022300427,2024-03-15,DEL,BHM,1,258,219.4,1.0
2022300435,2024-03-16,DEL,BHM,0,226,228.6,2.0
2022300449,2024-03-18,DEL,FWN,0,223,229.8,2.0
2022300461,2024-03-21,DEL,MCC,1,230,233.0,1.0
2022300481,2024-03-24,DEL,LIN,0,220,234.4,2.0
2022300493,2024-03-27,DEL,CCG,0,238,231.4,2.0
2022300515,2024-03-30,DEL,OKL,0,216,227.4,1.0
2042300101,2024-04-02,DEL,FWN,1,224,225.4,1.0
2042300211,2024-04-04,DEL,MNE,0,231,225.6,2.0
12300021,2023-10-10,DEN,PHX,1,222,,
12300030,2023-10-12,DEN,CHI,0,257,,
12300042,2023-10-15,DEN,CHI,1,218,,
12300055,2023-10-17,DEN,LAC,0,219,,
12300064,2023-10-19,DEN,LAC,1,193,,
22300061,2023-10-24,DEN,LAL,1,226,221.8,3.0
22300078,2023-10-27,DEN,MEM,1,212,222.6,3.0
22300095,2023-10-29,DEN,OKC,1,223,213.6,4.0
22300110,2023-10-30,DEN,UTA,1,212,214.6,4.0
22300123,2023-11-01,DEN,MIN,0,199,213.2,5.0
22300006,2023-11-03,DEN,DAL,1,239,214.4,4.0
22300139,2023-11-04,DEN,CHI,1,224,217.0,4.0
22300156,2023-11-06,DEN,NOP,1,250,219.4,4.0
22300169,2023-11-08,DEN,GSW,1,213,224.8,4.0
22300182,2023-11-12,DEN,HOU,0,211,225.0,4.0
22300024,2023-11-14,DEN,LAC,1,219,227.4,4.0
22300034,2023-11-17,DEN,NOP,0,225,223.4,4.0
22300210,2023-11-19,DEN,CLE,0,230,223.6,3.0
22300218,2023-11-20,DEN,DET,1,210,219.6,2.0
22300226,2023-11-22,DEN,ORL,0,243,219.0,2.0
22300048,2023-11-24,DEN,HOU,0,191,225.4,2.0
22300252,2023-11-26,DEN,SAS,1,252,219.8,1.0
22300257,2023-11-27,DEN,LAC,1,217,225.2,2.0
22300263,2023-11-29,DEN,HOU,1,258,222.6,3.0
22300279,2023-12-01,DEN,PHX,1,230,232.2,3.0
22300290,2023-12-02,DEN,SAC,0,240,229.6,4.0
22301215,2023-12-06,DEN,LAC,0,213,239.4,4.0
22301224,2023-12-08,DEN,HOU,0,220,231.6,3.0
22300296,2023-12-11,DEN,ATL,1,251,232.2,2.0
22300307,2023-12-12,DEN,CHI,1,220,230.8,2.0
22300322,2023-12-14,DEN,BKN,1,225,228.8,2.0
22300340,2023-12-16,DEN,OKC,0,235,225.8,3.0
22300356,2023-12-18,DEN,DAL,1,234,230.2,3.0
22300369,2023-12-20,DEN,TOR,1,217,233.0,4.0
22300383,2023-12-22,DEN,BKN,1,239,226.2,4.0
22300390,2023-12-23,DEN,CHA,1,197,230.0,4.0
22300402,2023-12-25,DEN,GSW,1,234,224.4,4.0
22300425,2023-12-28,DEN,MEM,1,247,224.2,5.0
22300435,2023-12-29,DEN,OKC,0,212,226.8,5.0
22300455,2024-01-01,DEN,CHA,1,204,225.8,4.0
22300478,2024-01-04,DEN,GSW,1,257,218.8,4.0
22300488,2024-01-05,DEN,ORL,0,242,230.8,4.0
22300502,2024-01-07,DEN,DET,1,245,232.4,3.0
22300524,2024-01-10,DEN,UTA,0,235,232.0,3.0
22300539,2024-01-12,DEN,NOP,1,238,236.6,3.0
22300550,2024-01-14,DEN,IND,1,226,243.4,3.0
22300566,2024-01-16,DEN,PHI,0,247,237.2,3.0
22300586,2024-01-19,DEN,BOS,1,202,238.2,3.0
22300602,2024-01-21,DEN,WAS,1,217,229.6,3.0
22300614,2024-01-23,DEN,IND,1,223,226.0,4.0
22300631,2024-01-25,DEN,NYK,0,206,223.0,4.0
22300644,2024-01-27,DEN,PHI,1,216,219.0,3.0
22300667,2024-01-29,DEN,MIL,1,220,212.8,4.0
22300682,2024-01-31,DEN,OKC,0,205,216.4,4.0
22300697,2024-02-02,DEN,POR,1,228,214.0,3.0
22300712,2024-02-04,DEN,POR,1,215,215.0,3.0
22300740,2024-02-08,DEN,LAL,1,220,216.8,4.0
22300746,2024-02-09,DEN,SAC,0,241,217.6,4.0
22300767,2024-02-12,DEN,MIL,0,207,221.8,3.0
22300786,2024-02-14,DEN,SAC,0,200,222.2,3.0
22300800,2024-02-22,DEN,WAS,1,240,216.6,2.0
22300812,2024-02-23,DEN,POR,1,239,221.6,2.0
22300824,2024-02-25,DEN,GSW,1,222,225.4,2.0
22300847,2024-02-28,DEN,SAC,1,213,221.6,3.0
22300855,2024-02-29,DEN,MIA,1,200,222.8,4.0
22300869,2024-03-02,DEN,LAL,1,238,222.8,5.0
22300893,2024-03-05,DEN,PHX,0,224,222.4,5.0
22300906,2024-03-07,DEN,BOS,1,224,219.4,4.0
22300922,2024-03-09,DEN,UTA,1,263,219.8,4.0
22300937,2024-03-11,DEN,TOR,1,244,229.8,4.0
22300949,2024-03-13,DEN,MIA,1,188,238.6,4.0
22300965,2024-03-15,DEN,SAS,1,223,228.6,4.0
22300978,2024-03-17,DEN,DAL,0,212,228.4,5.0
22300995,2024-03-19,DEN,MIN,1,227,226.0,4.0
22301009,2024-03-21,DEN,NYK,1,213,218.8,4.0
22301026,2024-03-23,DEN,POR,1,225,212.6,4.0
22301040,2024-03-25,DEN,MEM,1,231,220.0,4.0
22301059,2024-03-27,DEN,PHX,0,201,221.6,4.0
22301071,2024-03-29,DEN,MIN,0,209,219.4,4.0
22301077,2024-03-31,DEN,CLE,1,231,215.8,3.0
22301099,2024-04-02,DEN,SAS,1,215,219.4,3.0
22301114,2024-04-04,DEN,LAC,0,202,217.4,3.0
22301130,2024-04-06,DEN,ATL,1,252,211.6,2.0
22301154,2024-04-09,DEN,UTA,1,206,221.8,3.0
22301164,2024-04-10,DEN,MIN,1,223,221.2,4.0
22301180,2024-04-12,DEN,SAS,0,241,219.6,4.0
22301193,2024-04-14,DEN,MEM,1,237,224.8,3.0
42300151,2024-04-20,DEN,LAL,1,217,231.8,4.0
42300152,2024-04-22,DEN,LAL,1,200,224.8,4.0
42300153,2024-04-25,DEN,LAL,1,217,223.6,4.0
42300154,2024-04-27,DEN,LAL,0,227,222.4,4.0
42300155,2024-04-29,DEN,LAL,1,214,219.6,4.0
42300231,2024-05-04,DEN,MIN,0,205,215.0,4.0
42300232,2024-05-06,DEN,MIN,0,186,212.6,3.0
42300233,2024-05-10,DEN,MIN,1,207,209.8,2.0
42300234,2024-05-12,DEN,MIN,1,222,207.8,2.0
42300235,2024-05-14,DEN,MIN,1,209,206.8,3.0
42300236,2024-05-16,DEN,MIN,0,185,205.8,3.0
42300237,2024-05-19,DEN,MIN,0,188,201.8,3.0
401705081,2025-01-09,DEN,LAC,0,0,202.2,3.0
401705097,2025-01-11,DEN,BKN,0,0,160.8,2.0
401705106,2025-01-12,DEN,DAL,0,0,116.4,1.0
401705125,2025-01-15,DEN,DAL,0,0,74.6,0.0
401705134,2025-01-16,DEN,HOU,0,0,37.6,0.0
401705145,2025-01-18,DEN,MIA,0,0,0.0,0.0
401705159,2025-01-19,DEN,ORL,0,0,0.0,0.0
401705175,2025-01-22,DEN,PHI,0,0,0.0,0.0
401705192,2025-01-24,DEN,SAC,0,0,0.0,0.0
401705200,2025-01-25,DEN,MIN,0,0,0.0,0.0
401705221,2025-01-28,DEN,CHI,0,0,0.0,0.0
401705234,2025-01-30,DEN,NY,0,0,0.0,0.0
401705247,2025-02-01,DEN,PHI,0,0,0.0,0.0
401705254,2025-02-02,DEN,CHA,0,0,0.0,0.0
401705272,2025-02-04,DEN,NO,0,0,0.0,0.0
401705292,2025-02-06,DEN,NO,0,0,0.0,0.0
401705296,2025-02-07,DEN,ORL,0,0,0.0,0.0
401705315,2025-02-09,DEN,PHX,0,0,0.0,0.0
401705329,2025-02-11,DEN,POR,0,0,0.0,0.0
401705346,2025-02-13,DEN,POR,0,0,0.0,0.0
401705360,2025-02-21,DEN,CHA,0,0,0.0,0.0
401705374,2025-02-23,DEN,LAL,0,0,0.0,0.0
401705388,2025-02-25,DEN,IND,0,0,0.0,0.0
401705412,2025-02-28,DEN,MIL,0,0,0.0,0.0
401705416,2025-03-01,DEN,DET,0,0,0.0,0.0
401705432,2025-03-02,DEN,BOS,0,0,0.0,0.0
401705462,2025-03-06,DEN,SAC,0,0,0.0,0.0
401705475,2025-03-08,DEN,PHX,0,0,0.0,0.0
401705486,2025-03-09,DEN,OKC,0,0,0.0,0.0
401705502,2025-03-11,DEN,OKC,0,0,0.0,0.0
401705518,2025-03-13,DEN,MIN,0,0,0.0,0.0
401705531,2025-03-15,DEN,LAL,0,0,0.0,0.0
401705541,2025-03-16,DEN,WSH,0,0,0.0,0.0
401705556,2025-03-18,DEN,GS,0,0,0.0,0.0
401705572,2025-03-20,DEN,LAL,0,0,0.0,0.0
401705588,2025-03-22,DEN,POR,0,0,0.0,0.0
401705601,2025-03-23,DEN,HOU,0,0,0.0,0.0
401705608,2025-03-25,DEN,CHI,0,0,0.0,0.0
401705623,2025-03-27,DEN,MIL,0,0,0.0,0.0
401705639,2025-03-29,DEN,UTAH,0,0,0.0,0.0
401705668,2025-04-02,DEN,MIN,0,0,0.0,0.0
401705676,2025-04-03,DEN,SA,0,0,0.0,0.0
401705691,2025-04-05,DEN,GS,0,0,0.0,0.0
12300005,2023-10-08,DET,PHX,0,256,,
12300027,2023-10-12,DET,OKC,1,253,,
12300062,2023-10-19,DET,OKC,1,234,,
12300070,2023-10-20,DET,DAL,0,218,,
22300068,2023-10-25,DET,MIA,0,205,,
22300077,2023-10-27,DET,CHA,1,210,233.2,2.0
22300088,2023-10-28,DET,CHI,1,220,224.0,3.0
22300109,2023-10-30,DET,OKC,0,236,217.4,3.0
22300115,2023-11-01,DET,POR,0,211,217.8,2.0
22300129,2023-11-02,DET,NOP,0,241,216.4,2.0
22300140,2023-11-05,DET,PHX,0,226,223.6,2.0
22300145,2023-11-06,DET,GSW,0,229,226.8,1.0
22300165,2023-11-08,DET,MIL,0,238,228.6,0.0
22300008,2023-11-10,DET,PHI,0,220,229.0,0.0
22300181,2023-11-12,DET,CHI,0,227,230.8,0.0
22300018,2023-11-14,DET,ATL,0,246,228.0,0.0
22300030,2023-11-17,DET,CLE,0,208,232.0,0.0
22300211,2023-11-19,DET,TOR,0,255,227.8,0.0
22300218,2023-11-20,DET,DEN,0,210,231.2,0.0
22300047,2023-11-24,DET,IND,0,249,229.2,0.0
22300253,2023-11-27,DET,WAS,0,233,233.6,0.0
22300258,2023-11-29,DET,LAL,0,240,231.0,0.0
22300268,2023-11-30,DET,NYK,0,230,237.4,0.0
22300283,2023-12-02,DET,CLE,0,211,232.4,0.0
22301206,2023-12-06,DET,MEM,0,218,232.6,0.0
22301217,2023-12-08,DET,ORL,0,214,226.4,0.0
22300293,2023-12-11,DET,IND,0,254,222.6,0.0
22300310,2023-12-13,DET,PHI,0,240,225.4,0.0
22300327,2023-12-15,DET,PHI,0,216,227.4,0.0
22300334,2023-12-16,DET,MIL,0,260,228.4,0.0
22300352,2023-12-18,DET,ATL,0,254,236.8,0.0
22300374,2023-12-21,DET,UTA,0,230,244.8,0.0
22300394,2023-12-23,DET,BKN,0,241,240.0,0.0
22300406,2023-12-26,DET,BKN,0,230,240.2,0.0
22300421,2023-12-28,DET,BOS,0,250,243.0,0.0
22300440,2023-12-30,DET,TOR,1,256,241.0,0.0
22300453,2024-01-01,DET,HOU,0,249,241.4,1.0
22300474,2024-01-03,DET,UTA,0,302,245.2,1.0
22300490,2024-01-05,DET,GSW,0,222,257.4,1.0
22300502,2024-01-07,DET,DEN,0,245,255.8,1.0
22300512,2024-01-09,DET,SAC,0,241,254.8,1.0
22300519,2024-01-10,DET,SAS,0,238,251.8,0.0
22300534,2024-01-12,DET,HOU,0,222,249.6,0.0
22300558,2024-01-15,DET,WAS,1,246,233.6,0.0
22300569,2024-01-17,DET,MIN,0,241,238.4,1.0
22300592,2024-01-20,DET,MIL,0,276,237.6,1.0
22300606,2024-01-22,DET,MIL,0,235,244.6,1.0
22300619,2024-01-24,DET,CHA,1,219,244.0,1.0
22300642,2024-01-27,DET,WAS,0,222,243.4,2.0
22300654,2024-01-28,DET,OKC,1,224,238.6,1.0
22300675,2024-01-31,DET,CLE,0,249,235.2,2.0
22300688,2024-02-02,DET,LAC,0,261,229.8,2.0
22300704,2024-02-04,DET,ORL,0,210,235.0,2.0
22300732,2024-02-07,DET,SAC,1,253,233.2,1.0
22300741,2024-02-08,DET,POR,1,250,239.4,2.0
22300749,2024-02-10,DET,LAC,0,218,244.6,2.0
22300776,2024-02-13,DET,LAL,0,236,238.4,2.0
22300787,2024-02-14,DET,PHX,0,216,233.4,2.0
22300793,2024-02-22,DET,IND,0,244,234.6,2.0
22300814,2024-02-24,DET,ORL,0,221,232.8,1.0
22300828,2024-02-26,DET,NYK,0,224,227.0,0.0
22300839,2024-02-27,DET,CHI,1,200,228.2,0.0
22300857,2024-03-01,DET,CLE,0,210,221.0,1.0
22300874,2024-03-03,DET,ORL,0,204,219.8,1.0
22300888,2024-03-05,DET,MIA,0,228,211.8,1.0
22300902,2024-03-07,DET,BKN,1,230,213.2,1.0
22300919,2024-03-09,DET,DAL,0,266,214.4,2.0
22300933,2024-03-11,DET,CHA,1,211,227.6,1.0
22300946,2024-03-13,DET,TOR,1,217,227.8,2.0
22300962,2024-03-15,DET,MIA,0,203,230.4,3.0
22300977,2024-03-17,DET,MIA,0,205,225.4,3.0
22300984,2024-03-18,DET,BOS,0,213,220.4,2.0
22300997,2024-03-20,DET,IND,0,225,209.8,2.0
22301011,2024-03-22,DET,BOS,0,231,212.6,1.0
22301027,2024-03-24,DET,NOP,0,215,215.4,0.0
22301035,2024-03-25,DET,NYK,0,223,217.8,0.0
22301056,2024-03-27,DET,MIN,0,197,221.4,0.0
22301065,2024-03-29,DET,WAS,1,183,218.2,0.0
22301088,2024-04-01,DET,MEM,0,218,209.8,1.0
22301104,2024-04-03,DET,ATL,0,234,207.2,1.0
22301121,2024-04-05,DET,MEM,0,198,211.0,1.0
22301128,2024-04-06,DET,BKN,0,216,206.0,1.0
22301145,2024-04-09,DET,PHI,0,222,209.8,1.0
22301166,2024-04-11,DET,CHI,0,232,217.6,0.0
22301181,2024-04-12,DET,DAL,1,196,220.4,0.0
22301197,2024-04-14,DET,SAS,0,218,212.8,1.0
401705079,2025-01-09,DET,BKN,0,0,216.8,1.0
401705084,2025-01-10,DET,GS,0,0,173.6,1.0
401705100,2025-01-12,DET,TOR,0,0,129.2,1.0
401705115,2025-01-14,DET,NY,0,0,82.8,1.0
401705138,2025-01-17,DET,IND,0,0,43.6,0.0
401705152,2025-01-18,DET,PHX,0,0,0.0,0.0
401705166,2025-01-20,DET,HOU,0,0,0.0,0.0
401705178,2025-01-23,DET,ATL,0,0,0.0,0.0
401705204,2025-01-26,DET,ORL,0,0,0.0,0.0
401705215,2025-01-28,DET,CLE,0,0,0.0,0.0
401705230,2025-01-30,DET,IND,0,0,0.0,0.0
401705246,2025-02-01,DET,DAL,0,0,0.0,0.0
401705261,2025-02-02,DET,CHI,0,0,0.0,0.0
401705267,2025-02-04,DET,ATL,0,0,0.0,0.0
401705284,2025-02-06,DET,CLE,0,0,0.0,0.0
401705304,2025-02-08,DET,PHI,0,0,0.0,0.0
401705318,2025-02-09,DET,CHA,0,0,0.0,0.0
401705332,2025-02-12,DET,CHI,0,0,0.0,0.0
401705341,2025-02-13,DET,CHI,0,0,0.0,0.0
401705368,2025-02-22,DET,SA,0,0,0.0,0.0
401705380,2025-02-23,DET,ATL,0,0,0.0,0.0
401705387,2025-02-25,DET,LAC,0,0,0.0,0.0
401705402,2025-02-27,DET,BOS,0,0,0.0,0.0
401705416,2025-03-01,DET,DEN,0,0,0.0,0.0
401705427,2025-03-02,DET,BKN,0,0,0.0,0.0
401705447,2025-03-04,DET,UTAH,0,0,0.0,0.0
401705464,2025-03-06,DET,LAC,0,0,0.0,0.0
401705485,2025-03-09,DET,GS,0,0,0.0,0.0
401705492,2025-03-10,DET,POR,0,0,0.0,0.0
401705507,2025-03-11,DET,WSH,0,0,0.0,0.0
401705520,2025-03-13,DET,WSH,0,0,0.0,0.0
401705535,2025-03-15,DET,OKC,0,0,0.0,0.0
401705553,2025-03-18,DET,NO,0,0,0.0,0.0
401705566,2025-03-19,DET,MIA,0,0,0.0,0.0
401705585,2025-03-22,DET,DAL,0,0,0.0,0.0
401705595,2025-03-23,DET,NO,0,0,0.0,0.0
401705612,2025-03-25,DET,SA,0,0,0.0,0.0
401705633,2025-03-28,DET,CLE,0,0,0.0,0.0
401705650,2025-03-30,DET,MIN,0,0,0.0,0.0
401705674,2025-04-03,DET,OKC,0,0,0.0,0.0
401705687,2025-04-04,DET,TOR,0,0,0.0,0.0
32300005,2024-02-16,DLF,PAU,1,77,,
32300006,2024-02-16,DLF,JAL,0,39,,
32300001,2024-02-18,EST,WST,1,397,,
2032300002,2024-02-18,EYL,STR,1,57,,
2032300003,2024-02-18,EYL,BIL,1,51,,
12300067,2023-10-20,FLA,ORL,0,185,,
2052300016,2023-11-11,FWN,SXF,1,243,,
2052300027,2023-11-13,FWN,WCB,0,205,,
2052300034,2023-11-14,FWN,GRG,1,209,,
2052300076,2023-11-22,FWN,MCC,1,224,,
2052300091,2023-11-25,FWN,GRG,1,208,,
2052300106,2023-11-28,FWN,WCB,1,228,217.8,4.0
2052300130,2023-12-02,FWN,IWA,1,221,214.8,4.0
2052300139,2023-12-03,FWN,IWA,1,222,218.0,5.0
2052300148,2023-12-05,FWN,SXF,1,247,220.6,5.0
